pl_name,hostname,pl_letter,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,st_spectype
TOI-4582 b,TOI-4582,b,Gaia DR2 1636984973365053056,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),31.03400000,0.00100000,-0.00100000,0,
TOI-4603 b,TOI-4603,b,Gaia DR2 3402980516507429888,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),7.24549630,0.00027530,-0.00027530,0,
TOI-4603 b,TOI-4603,b,Gaia DR2 3402980516507429888,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),7.24599000,0.00022000,-0.00021000,0,F
TOI-4791 b,TOI-4791,b,Gaia DR2 2930141657016297216,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.28097670,0.00016090,-0.00016090,0,
TOI-4791 b,TOI-4791,b,Gaia DR2 2930141657016297216,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.28088000,0.00002200,-0.00002300,0,
TOI-481 b,TOI-481,b,Gaia DR2 5486322710592888064,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.33115620,0.00000550,-0.00000560,0,G
TOI-481 b,TOI-481,b,Gaia DR2 5486322710592888064,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.33115440,0.00000380,-0.00000380,0,
TOI-481 b,TOI-481,b,Gaia DR2 5486322710592888064,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.33111000,0.00002000,-0.00002000,0,G
TOI-500 b,TOI-500,b,Gaia DR2 5509620021956148736,1,4,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.54815790,0.00000060,-0.00000060,0,
TOI-500 b,TOI-500,b,Gaia DR2 5509620021956148736,1,4,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.54817700,0.00001900,-0.00001900,0,K6 V
TOI-500 b,TOI-500,b,Gaia DR2 5509620021956148736,1,4,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0.54815511,0.00000983,-0.00000983,0,
TOI-500 c,TOI-500,c,Gaia DR2 5509620021956148736,1,4,0,Radial Velocity,2022,La Silla Observatory,6.63560000,0.00400000,-0.00400000,0,K6 V
TOI-500 d,TOI-500,d,Gaia DR2 5509620021956148736,1,4,0,Radial Velocity,2022,La Silla Observatory,26.23300000,0.02000000,-0.02000000,0,K6 V
TOI-500 e,TOI-500,e,Gaia DR2 5509620021956148736,1,4,0,Radial Velocity,2022,La Silla Observatory,61.30000000,0.28000000,-0.28000000,0,K6 V
TOI-5153 b,TOI-5153,b,Gaia DR2 2942084865853011712,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),20.91084060,0.00006690,-0.00006690,0,
TOI-5153 b,TOI-5153,b,Gaia DR2 2942084865853011712,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),20.33003000,0.00007000,-0.00007000,0,F8 V
TOI-5174 b,TOI-5174,b,Gaia DR2 3793743895297313408,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),12.21428600,,,0,
TOI-5174 b,TOI-5174,b,Gaia DR2 3793743895297313408,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),12.21993461,0.00118336,-0.00118336,0,
TOI-519 b,TOI-519,b,Gaia DR2 5707485527450614656,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.26523280,0.00000050,-0.00000050,0,M3.5
TOI-519 b,TOI-519,b,Gaia DR2 5707485527450614656,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.26523280,0.00000050,-0.00000050,0,M V
TOI-519 b,TOI-519,b,Gaia DR2 5707485527450614656,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.26524452,0.00000100,-0.00000100,0,
TOI-5205 b,TOI-5205,b,Gaia DR2 1842656663520849024,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1.63075700,0.00000100,-0.00000100,0,M4.0
TOI-5205 b,TOI-5205,b,Gaia DR2 1842656663520849024,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),1.63065230,0.00005680,-0.00005680,0,
TOI-5238 b,TOI-5238,b,Gaia DR2 1694625251248104832,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),4.87219040,0.00001110,-0.00001110,0,
TOI-5238 b,TOI-5238,b,Gaia DR2 1694625251248104832,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),4.87217100,,,0,
TOI-530 b,TOI-530,b,Gaia DR2 3353218995355814656,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.38758417,0.00000749,-0.00000749,0,
TOI-530 b,TOI-530,b,Gaia DR2 3353218995355814656,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.38759700,0.00001900,-0.00001800,0,M0.5 V
TOI-532 b,TOI-532,b,Gaia DR2 3340265717587057536,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.32681100,0.00024900,-0.00024900,0,
TOI-532 b,TOI-532,b,Gaia DR2 3340265717587057536,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),2.32665080,0.00000300,-0.00000300,0,
TOI-5398 b,TOI-5398,b,Gaia DR2 750888548244441344,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),10.59092300,,,0,
TOI-5398 b,TOI-5398,b,Gaia DR2 750888548244441344,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),10.59092300,0.00068420,-0.00068420,0,
TOI-540 b,TOI-540,b,Gaia DR2 4785886941312921344,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.23914810,0.00000060,-0.00000080,0,M V
TOI-540 b,TOI-540,b,Gaia DR2 4785886941312921344,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.23915336,0.00000490,-0.00000490,0,
TOI-540 b,TOI-540,b,Gaia DR2 4785886941312921344,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.23914910,0.00000170,-0.00000170,0,M V
TOI-544 b,TOI-544,b,Gaia DR2 3220926542276901888,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.54835417,0.00000423,-0.00000423,0,
TOI-544 b,TOI-544,b,Gaia DR2 3220926542276901888,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.54835100,0.00000150,-0.00000150,0,
TOI-5542 b,TOI-5542,b,Gaia DR2 6443054270942726144,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),75.12375000,0.00019000,-0.00018000,0,G3 V
TOI-5542 b,TOI-5542,b,Gaia DR2 6443054270942726144,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),75.12470370,0.00077410,-0.00077410,0,
TOI-558 b,TOI-558,b,Gaia DR2 4727755005637190016,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),14.57407100,0.00002600,-0.00002600,0,F V
TOI-558 b,TOI-558,b,Gaia DR2 4727755005637190016,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),14.57289854,0.00081900,-0.00081900,0,
TOI-559 b,TOI-559,b,Gaia DR2 5057924844082070016,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.98390720,0.00000610,-0.00000610,0,
TOI-559 b,TOI-559,b,Gaia DR2 5057924844082070016,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),6.98390950,0.00000510,-0.00000510,0,G V
TOI-561 b,TOI-561,b,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.44656880,0.00000070,-0.00000080,0,G9 V
TOI-561 b,TOI-561,b,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.44656943,0.00001210,-0.00001210,0,
TOI-561 b,TOI-561,b,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.44656880,0.00000080,-0.00000080,0,
TOI-561 b,TOI-561,b,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.44657300,0.00003200,-0.00002100,0,
TOI-561 b,TOI-561,b,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.44657800,0.00001700,-0.00001700,0,G9 V
TOI-561 c,TOI-561,c,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.77883100,0.00003600,-0.00003600,0,
TOI-561 c,TOI-561,c,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.77892000,0.00015000,-0.00015000,0,
TOI-561 c,TOI-561,c,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.77883100,0.00003400,-0.00003600,0,G9 V
TOI-561 c,TOI-561,c,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.77877350,0.00004900,-0.00004900,0,
TOI-561 c,TOI-561,c,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.77900000,0.00400000,-0.00400000,0,G9 V
TOI-561 d,TOI-561,d,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),25.71240000,0.00010000,-0.00020000,0,G9 V
TOI-561 d,TOI-561,d,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),25.62000000,0.04000000,-0.04000000,0,G9 V
TOI-561 d,TOI-561,d,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),25.71240000,0.00020000,-0.00020000,0,
TOI-561 e,TOI-561,e,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),77.03000000,0.25000000,-0.25000000,0,
TOI-561 e,TOI-561,e,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),77.03000000,0.25000000,-0.24000000,0,G9 V
TOI-561 e,TOI-561,e,Gaia DR2 3850421005290172416,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),77.23000000,0.39000000,-0.39000000,0,G9 V
TOI-564 b,TOI-564,b,Gaia DR2 5710154317045164416,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.65114706,0.00000285,-0.00000285,0,
TOI-564 b,TOI-564,b,Gaia DR2 5710154317045164416,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.65114400,0.00001800,-0.00001800,0,
TOI-5704 b,TOI-5704,b,Gaia DR2 784983789642216320,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.77110663,0.00001193,-0.00001193,0,
TOI-5704 b,TOI-5704,b,Gaia DR2 784983789642216320,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.77111600,0.00001150,-0.00001070,0,
TOI-5803 b,TOI-5803,b,Gaia DR2 2700166125618717696,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),5.38305000,0.00020700,-0.00020000,0,
TOI-5803 b,TOI-5803,b,Gaia DR2 2700166125618717696,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),5.38343880,0.00089550,-0.00089550,0,
TOI-620 b,TOI-620,b,Gaia DR2 5738284016370287616,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),5.09878020,0.00000710,-0.00000710,0,
TOI-620 b,TOI-620,b,Gaia DR2 5738284016370287616,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),5.09881790,0.00000450,-0.00000460,0,M2.5 V
TOI-628 b,TOI-628,b,Gaia DR2 3126717023051258112,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.40956750,0.00000700,-0.00000690,0,
TOI-628 b,TOI-628,b,Gaia DR2 3126717023051258112,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),3.40760000,0.00014000,-0.00014000,0,
TOI-640 b,TOI-640,b,Gaia DR2 5580554052549277056,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),5.00377750,0.00000480,-0.00000480,0,
TOI-640 b,TOI-640,b,Gaia DR2 5580554052549277056,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),5.00377538,0.00010861,-0.00010861,0,
TOI-672 b,TOI-672,b,Gaia DR2 5396580575830873728,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.63357500,0.00000100,-0.00000100,0,
TOI-672 b,TOI-672,b,Gaia DR2 5396580575830873728,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.63357354,0.00000327,-0.00000327,0,
TOI-674 b,TOI-674,b,Gaia DR2 5400949450924312576,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.97716367,0.00000109,-0.00000109,0,
TOI-674 b,TOI-674,b,Gaia DR2 5400949450924312576,1,1,0,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),1.97714300,0.00000300,-0.00000300,0,M2 V
TOI-677 b,TOI-677,b,Gaia DR2 5313031504751276032,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),11.23669700,0.00007700,-0.00007800,0,F8
TOI-677 b,TOI-677,b,Gaia DR2 5313031504751276032,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),11.23660000,0.00011000,-0.00011000,0,F8
TOI-677 b,TOI-677,b,Gaia DR2 5313031504751276032,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),11.23659770,0.00000520,-0.00000520,0,
TOI-700 b,TOI-700,b,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.97702000,0.00024000,-0.00028000,0,
TOI-700 b,TOI-700,b,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.97721900,0.00004100,-0.00003800,0,M2.5 V
TOI-700 b,TOI-700,b,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.97701000,0.00024000,-0.00028000,0,M2 V
TOI-700 b,TOI-700,b,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),9.97731345,0.00003227,-0.00003227,0,
TOI-700 c,TOI-700,c,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.05114065,0.00001881,-0.00001881,0,
TOI-700 c,TOI-700,c,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.05113700,0.00002000,-0.00002000,0,M2.5 V
TOI-700 c,TOI-700,c,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.05111000,0.00006200,-0.00006300,0,
TOI-700 c,TOI-700,c,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),16.05109800,0.00008900,-0.00009200,0,M2 V
TOI-700 d,TOI-700,d,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),37.42433658,0.00021029,-0.00021029,0,
TOI-700 d,TOI-700,d,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),37.42600000,0.00070000,-0.00100000,0,M2 V
TOI-700 d,TOI-700,d,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),37.42475000,0.00036000,-0.00040000,0,
TOI-700 d,TOI-700,d,Gaia DR2 5284517766615492736,1,4,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),37.42396000,0.00039000,-0.00035000,0,M2.5 V
TOI-700 e,TOI-700,e,Gaia DR2 5284517766615492736,1,4,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),27.80978000,0.00046000,-0.00040000,0,M2.5 V
TOI-700 e,TOI-700,e,Gaia DR2 5284517766615492736,1,4,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),27.80937150,0.00026340,-0.00026340,0,
TOI-712 b,TOI-712,b,Gaia DR2 5284358990266469760,1,3,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),9.53136100,0.00001800,-0.00001700,0,K4.5 V
TOI-712 b,TOI-712,b,Gaia DR2 5284358990266469760,1,3,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),9.53138510,0.00003000,-0.00003000,0,
TOI-712 c,TOI-712,c,Gaia DR2 5284358990266469760,1,3,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),51.69923650,0.00032460,-0.00032460,0,
TOI-712 c,TOI-712,c,Gaia DR2 5284358990266469760,1,3,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),51.69906000,0.00017000,-0.00017000,0,K4.5 V
TOI-712 d,TOI-712,d,Gaia DR2 5284358990266469760,1,3,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),84.83960000,0.00043000,-0.00040000,0,K4.5 V
TOI-712 d,TOI-712,d,Gaia DR2 5284358990266469760,1,3,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),84.84033920,0.00124240,-0.00124240,0,
TOI-715 b,TOI-715,b,Gaia DR2 5262666416118954368,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),19.28797174,0.00005552,-0.00005552,0,
TOI-715 b,TOI-715,b,Gaia DR2 5262666416118954368,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),19.28800400,0.00002700,-0.00002400,0,M4
TOI-733 b,TOI-733,b,Gaia DR2 5392409372314518656,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.88476500,0.00001900,-0.00002400,0,G
TOI-733 b,TOI-733,b,Gaia DR2 5392409372314518656,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.88479370,0.00001430,-0.00001430,0,
TOI-763 b,TOI-763,b,Gaia DR2 6140553127216043648,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.60570000,0.00130000,-0.00130000,0,G
TOI-763 b,TOI-763,b,Gaia DR2 6140553127216043648,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),5.60244775,0.00155487,-0.00155487,0,
TOI-763 c,TOI-763,c,Gaia DR2 6140553127216043648,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),12.27370000,0.00530000,-0.00770000,0,G
TOI-763 c,TOI-763,c,Gaia DR2 6140553127216043648,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),12.27730618,0.00008431,-0.00008431,0,
TOI-776 b,TOI-776,b,Gaia DR2 3460438662009633408,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),8.24663070,0.00003440,-0.00003440,0,
TOI-776 b,TOI-776,b,Gaia DR2 3460438662009633408,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),8.24661000,0.00005000,-0.00004000,0,M1 V
TOI-776 c,TOI-776,c,Gaia DR2 3460438662009633408,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),15.66530000,0.00040000,-0.00030000,0,M1 V
TOI-776 c,TOI-776,c,Gaia DR2 3460438662009633408,1,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),15.66532040,0.00005580,-0.00005580,0,
TOI-778 b,TOI-778,b,Gaia DR2 3607877948613218304,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.63361100,0.00000100,-0.00000100,0,F3 V
TOI-778 b,TOI-778,b,Gaia DR2 3607877948613218304,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),4.63361550,0.00000160,-0.00000160,0,
TOI-813 b,TOI-813,b,Gaia DR2 4665704096987467776,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),83.89110000,0.00270000,-0.00310000,0,G0 IV
TOI-813 b,TOI-813,b,Gaia DR2 4665704096987467776,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),83.89675274,0.00044816,-0.00044816,0,
TOI-824 b,TOI-824,b,Gaia DR2 5880886001621564928,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.39297800,0.00001800,-0.00001700,0,K4 V
TOI-824 b,TOI-824,b,Gaia DR2 5880886001621564928,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.39298000,0.00001400,-0.00001400,0,K4 V
TOI-824 b,TOI-824,b,Gaia DR2 5880886001621564928,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),1.39297500,0.00000337,-0.00000337,0,
TOI-833 b,TOI-833,b,Gaia DR2 5250780970316845696,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.04187770,0.00003240,-0.00003240,0,
TOI-833 b,TOI-833,b,Gaia DR2 5250780970316845696,1,1,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.04189085,0.00000697,-0.00000697,0,
TOI-836 b,TOI-836,b,Gaia DR2 6230733559097425152,1,2,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.81673000,0.00001000,-0.00001000,0,K V
TOI-836 b,TOI-836,b,Gaia DR2 6230733559097425152,1,2,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),3.81672620,0.00001330,-0.00001330,0,
TOI-836 c,TOI-836,c,Gaia DR2 6230733559097425152,1,2,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),8.59547920,0.00003050,-0.00003050,0,
TOI-836 c,TOI-836,c,Gaia DR2 6230733559097425152,1,2,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),8.59545000,0.00001000,-0.00001000,0,K V
TOI-837 b,TOI-837,b,Gaia DR2 5251470948229949568,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),8.32487620,0.00001570,-0.00001570,0,G0/F9 V
TOI-837 b,TOI-837,b,Gaia DR2 5251470948229949568,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),8.32487600,0.00001200,-0.00001200,0,G0/F9 V
TOI-837 b,TOI-837,b,Gaia DR2 5251470948229949568,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),8.32491720,0.00000640,-0.00000640,0,
TOI-849 b,TOI-849,b,Gaia DR2 5023809953208388352,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.76566000,0.00015000,-0.00015000,0,
TOI-849 b,TOI-849,b,Gaia DR2 5023809953208388352,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0.76552414,0.00000262,-0.00000279,0,G
TOI-892 b,TOI-892,b,Gaia DR2 3010759262610139776,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.62656000,0.00007000,-0.00007000,0,F
TOI-892 b,TOI-892,b,Gaia DR2 3010759262610139776,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.62658370,0.00001660,-0.00001660,0,
TOI-892 b,TOI-892,b,Gaia DR2 3010759262610139776,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.62656200,0.00006600,-0.00006300,0,F
TOI-905 b,TOI-905,b,Gaia DR2 5795534040654879744,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.73956877,0.00000128,-0.00000128,0,
TOI-905 b,TOI-905,b,Gaia DR2 5795534040654879744,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.73949400,0.00003800,-0.00003800,0,
TOI-905 b,TOI-905,b,Gaia DR2 5795534040654879744,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.73949300,0.00003300,-0.00003400,0,
TOI-913 b,TOI-913,b,Gaia DR2 5772195974332632192,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),11.09412200,0.00381200,-0.00381200,0,
TOI-913 b,TOI-913,b,Gaia DR2 5772195974332632192,1,1,0,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),11.09864400,0.00058700,-0.00058100,0,
TOI-942 b,TOI-942,b,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.32421000,0.00001900,-0.00001900,0,
TOI-942 b,TOI-942,b,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.32765000,0.00173000,-0.00173000,0,
TOI-942 b,TOI-942,b,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.32630000,0.00110000,-0.00110000,0,K2.5 V
TOI-942 b,TOI-942,b,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),4.32419000,0.00003000,-0.00003000,0,
TOI-942 c,TOI-942,c,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.16050000,0.00560000,-0.00530000,0,K2.5 V
TOI-942 c,TOI-942,c,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.15643000,0.00006900,-0.00007900,0,
TOI-942 c,TOI-942,c,Gaia DR2 2974906868489280768,3,2,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),10.15627200,0.00003700,-0.00003400,0,
TOI-954 b,TOI-954,b,Gaia DR2 4890874702443960832,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.68497290,0.00000270,-0.00000280,0,
TOI-954 b,TOI-954,b,Gaia DR2 4890874702443960832,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.68497000,0.00001000,-0.00001000,0,
TOI-954 b,TOI-954,b,Gaia DR2 4890874702443960832,1,1,0,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),3.68497290,0.00000260,-0.00000240,0,
TOI-969 b,TOI-969,b,Gaia DR2 3087206553745290624,1,2,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.82373710,0.00000420,-0.00000420,0,
TOI-969 b,TOI-969,b,Gaia DR2 3087206553745290624,1,2,0,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),1.82373050,0.00000200,-0.00000210,0,K V
TOI-969 c,TOI-969,c,Gaia DR2 3087206553745290624,1,2,0,Radial Velocity,2022,Multiple Observatories,1700.00000000,290.00000000,-280.00000000,0,K V
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,1.51087081,0.00000060,-0.00000060,0,
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,1.51084800,0.00001900,-0.00001900,0,
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,,,,,
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,1.51088432,0.00000015,-0.00000015,0,
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,1.51082600,0.00000600,-0.00000600,0,
TRAPPIST-1 b,TRAPPIST-1,b,Gaia DR2 2635476908753563008,1,7,0,Transit,2016,La Silla Observatory,1.51087000,0.00022000,-0.00017000,0,
